,Unnamed: 0,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageArea,MiscVal,MoSold,YrSold,bathrm_cnt,patioSF,Prop_Addr,Full_Adr,gcode,lat,long,dist,zip,tract,income,FinBsmtSF,TotalSF
745,745,533125120,2826,334000,60,RL,105.0,11025,Pave,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,216.0,1334.0,1520,1306,3,Gd,9,3,888.0,0,10,2006,3.5,571,3130 GREENWOOD RD,"3130 GREENWOOD RD, Ames, IA","3130, Greenwood Road, Northridge Parkway, Ames, Story County, Iowa, 50014, United States",42.04859977363349,-93.65367775597775,2.5070404114405527,50014.0,19169000100.0,82985.0,1118.0,4160.0
746,746,902301150,1017,114000,50,RM,69.0,9143,Pave,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1900,2003,346.0,346.0,709,308,2,TA,5,0,308.0,0,5,2008,1.0,139,830 WILSON AVE,"830 WILSON AVE, Ames, IA","830, Wilson Avenue, Ames, Story County, Iowa, 50010, United States",42.02932957142857,-93.61826685714286,2.350985466198824,50010.0,19169000900.0,37028.0,0.0,1363.0
747,747,533250160,1719,324000,120,RL,32.0,10846,Pave,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,100.0,1719.0,1719,0,1,Gd,6,2,473.0,0,5,2008,3.5,152,2878 GREENSBORO CIR,"2878 GREENSBORO CIR, Ames, IA","2878, Greensboro Circle, Arbor on the Green, Ames, Story County, Iowa, 50010, United States",42.04465756768533,-93.64823284612062,2.002540758646985,50010.0,19169000100.0,82985.0,1619.0,3438.0
748,748,528106010,2596,342643,60,RL,111.0,16259,Pave,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,1249.0,1249.0,1249,1347,4,Gd,9,0,840.0,0,9,2006,3.5,394,3332 STOCKBURY ST,"3332 STOCKBURY ST, Ames, IA","3332, Stockbury Street, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.06209598419375,-93.65685834406672,4.028990149794686,50010.0,19169000100.0,82985.0,0.0,3845.0
749,749,532376040,1120,129000,20,RL,85.0,6970,Pave,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,108.0,1040.0,1120,0,3,Fa,5,0,544.0,400,5,2007,2.5,168,1304 GARFIELD AVE,"1304 GARFIELD AVE, Ames, IA","1304, Garfield Avenue, University Heights, Ames, Story County, Iowa, 50014, United States",42.03464492397396,-93.66951756572132,2.097011056215809,50014.0,19169000600.0,60833.0,932.0,2160.0
750,750,535151130,1190,132500,90,RL,70.0,7728,Pave,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,303.0,1106.0,1190,0,3,TA,6,0,540.0,0,5,2006,2.0,18,2110 BARR DR,"2110 BARR DR, Ames, IA","2110, Barr Drive, Ames, Story County, Iowa, 50010, United States",42.04472603437159,-93.61922786573736,3.0160190199488213,50010.0,19169000200.0,52375.0,803.0,2296.0
751,751,528240070,1960,216500,60,RL,,7851,Pave,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,235.0,860.0,860,1100,4,Gd,8,2,440.0,0,5,2010,3.5,336,3907 WESTLAWN DR,"3907 WESTLAWN DR, Ames, IA","3907, Westlawn Drive, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.060213257327135,-93.64141992057222,3.7512190668655503,50010.0,19169000100.0,82985.0,625.0,2820.0
752,752,527184020,1179,182000,120,RL,38.0,4740,Pave,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,918.0,1166.0,1179,0,2,TA,5,0,480.0,0,10,2007,3.0,243,1530 STONE BROOKE RD,"1530 STONE BROOKE RD, Ames, IA","1530, Stone Brooke Road, Stone Brooke, Ames, Story County, Iowa, 50010, United States",42.06044422551375,-93.63105232805306,3.9643401383841295,50010.0,19169000100.0,82985.0,248.0,2345.0
753,753,907135230,990,156000,20,RL,43.0,13568,Pave,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,274.0,990.0,990,0,3,TA,5,0,576.0,0,7,2006,1.5,224,5430 FROST DR,"5430 FROST DR, Ames, IA","5430, Frost Drive, Bentwood, Ames, Story County, Iowa, 50014, United States",42.01939203733658,-93.6925127688957,3.8879549244450207,50014.0,19169001301.0,33311.0,716.0,1980.0
754,754,527402150,981,143250,20,RL,,10530,Pave,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,664.0,981.0,981,0,3,TA,5,0,576.0,0,3,2007,2.5,352,3323 JEFFERSON CIR,"3323 JEFFERSON CIR, Ames, IA","3323, Jefferson Circle, Glenview Heights, Ames, Story County, Iowa, 50010, United States",42.05526655102041,-93.62635424489795,3.586875541835757,50010.0,19169000300.0,60500.0,317.0,1962.0
755,755,532378070,935,137000,20,RL,,13526,Pave,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,0.0,935.0,935,0,3,TA,5,0,288.0,0,11,2006,2.0,180,3828 WINDSOR CT,"3828 WINDSOR CT, Ames, IA","3828, Windsor Court, University Heights, Ames, Story County, Iowa, 50014, United States",42.0355439219536,-93.67104108534794,2.253602426768033,50014.0,19169000600.0,60833.0,935.0,1870.0
756,756,910201020,803,87000,45,RM,50.0,5000,Pave,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,604.0,720.0,803,0,2,TA,5,0,360.0,0,12,2007,1.0,244,1224 LINCOLN WAY,"1224 LINCOLN WAY, Ames, IA","1224, Lincoln Way, Iowa State Center, Ames, Story County, Iowa, 50010, United States",42.02278728571429,-93.6272573265306,1.6484657495307655,50010.0,19169001000.0,26009.0,116.0,1523.0
757,757,905103060,1392,121500,20,RL,,11341,Pave,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,90.0,1392.0,1392,0,3,TA,5,1,528.0,0,5,2010,2.5,95,3925 ROSS RD,"3925 ROSS RD, Ames, IA","3925, Ross Road, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.03238033177932,-93.67266393241763,2.2521455986007184,50014.0,19169000600.0,60833.0,1302.0,2784.0
758,758,923228110,630,80000,180,RM,21.0,1477,Pave,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,121.0,630.0,630,0,1,TA,3,0,286.0,0,4,2009,2.0,0,632 MEADOW PL,"632 MEADOW PL, Ames, IA","632, Meadow Place, Ames, Story County, Iowa, 50010, United States",41.992345249389,-93.60262239887406,5.268084757812326,50010.0,19169001302.0,59234.0,509.0,1260.0
759,759,904100170,1640,131000,20,RL,100.0,21370,Pave,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,1950,0.0,0.0,1640,0,3,TA,7,1,394.0,600,6,2006,1.0,225,2925 ROSS RD,"2925 ROSS RD, Ames, IA","2925, Ross Road, Ames, Story County, Iowa, 50014, United States",42.0334156649055,-93.6580366031701,1.2109927225678634,50014.0,19169000600.0,60833.0,0.0,1640.0
760,760,533242090,2048,301000,60,FV,,8010,Pave,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,90.0,1054.0,1072,976,3,Gd,8,2,552.0,0,8,2007,3.5,228,2311 CAMDEN DR,"2311 CAMDEN DR, Ames, IA","2311, Camden Drive, Schilletter-University Village, Ames, Story County, Iowa, 50010, United States",42.04637557084984,-93.64315700103424,2.205867099416104,50010.0,19169000100.0,82985.0,964.0,3102.0
761,761,528456180,1852,252678,60,FV,72.0,8640,Pave,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,78.0,900.0,932,920,3,Gd,7,1,644.0,0,7,2009,3.5,276,2811 ASPEN RD,"2811 ASPEN RD, Ames, IA","2811, Aspen Road, Somerset, Ames, Story County, Iowa, 50010, United States",42.05089477002044,-93.64654466536167,2.6911827638640564,50010.0,19169000100.0,82985.0,822.0,2752.0
762,762,907285100,1995,237000,60,RL,90.0,11250,Pave,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,245.0,930.0,950,1045,4,Gd,8,1,610.0,0,7,2006,3.5,445,4520 CLEMENS BLVD,"4520 CLEMENS BLVD, Ames, IA","4520, Clemens Boulevard, Hillside, Ames, Story County, Iowa, 50014, United States",42.01785941350981,-93.6800134289633,2.9386516057220184,50014.0,19169001301.0,33311.0,685.0,2925.0
763,763,535104020,1362,163000,20,RL,80.0,10197,Pave,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,700.0,1362.0,1362,0,3,TA,6,1,504.0,0,6,2008,2.5,20,2619 KELLOGG AVE,"2619 KELLOGG AVE, Ames, IA","2619, Kellogg Avenue, Broadmoor, Ames, Story County, Iowa, 50010, United States",42.04781114704566,-93.6167052407816,3.4018270097766248,50010.0,19169000200.0,52375.0,662.0,2724.0
764,764,528439040,1538,260000,20,RL,74.0,8847,Pave,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,769.0,1538.0,1538,0,3,Gd,7,0,484.0,0,12,2007,3.0,186,2607 YORKSHIRE ST,"2607 YORKSHIRE ST, Ames, IA","2607, Yorkshire Street, Taylor Glen, Ames, Story County, Iowa, 50010, United States",42.05319734347564,-93.64336770333746,2.958631661362537,50010.0,19169000100.0,82985.0,769.0,3076.0
765,765,908225320,1487,113000,50,RL,52.0,8741,Pave,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,641.0,735.0,798,689,3,TA,7,1,220.0,0,4,2010,1.5,140,148 S FRANKLIN AVE,"148 S FRANKLIN AVE, Ames, IA","148, South Franklin Avenue, Ames, Story County, Iowa, 50014, United States",42.02150486413851,-93.6646532349038,1.6074334340017988,50014.0,,,94.0,2222.0
766,766,527216070,3279,538000,60,RL,47.0,53504,Pave,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,234.0,1650.0,1690,1589,4,Ex,12,1,841.0,0,6,2010,4.5,749,4126 LAURA CT,"4126 LAURA CT, Ames, IA","4126, Laura Court, The Reserve, Ames, Story County, Iowa, 50010, United States",42.060878739096815,-93.62613914098549,4.1571102851131485,50010.0,19169000100.0,82985.0,1416.0,4929.0
767,767,527451290,987,85400,160,RM,21.0,1680,Pave,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,96.0,483.0,483,504,2,TA,4,0,264.0,0,7,2008,1.5,0,1358 BARKLEY CT,"1358 BARKLEY CT, Ames, IA","1358, Barkley Court, Briardale Square, Ames, Story County, Iowa, 50010, United States",42.05167192812549,-93.62770173042392,3.182248686229284,50010.0,19169000300.0,60500.0,387.0,1470.0
768,768,907410050,1797,213500,60,RL,79.0,9245,Pave,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,939.0,939.0,939,858,3,Gd,8,0,639.0,0,4,2007,2.5,197,839 POE AVE,"839 POE AVE, Ames, IA","839, Poe Avenue, Longview, Ames, Story County, Iowa, 50014, United States",42.01534073828164,-93.68388225514232,3.3374050834241333,50014.0,19169001301.0,33311.0,0.0,2736.0
769,769,909254050,1512,231000,70,RL,54.0,7609,Pave,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,392.0,798.0,798,714,3,Gd,7,1,180.0,0,6,2008,3.0,142,603 ASH AVE,"603 ASH AVE, Ames, IA","603, Ash Avenue, Richardson Court, Ames, Story County, Iowa, 50014, United States",42.01688175,-93.644405,1.1057178326363055,50014.0,19169001100.0,20878.0,406.0,2310.0
770,770,531373060,1663,192500,60,RL,67.0,12774,Pave,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,835.0,835.0,835,828,3,Gd,8,0,478.0,0,7,2008,2.5,236,5426 TENNESSEE ST,"5426 TENNESSEE ST, Ames, IA","5426, Tennessee Street, Brookview Place, Ames, Story County, Iowa, 50014, United States",42.03512386445076,-93.69182330890914,3.860046495170965,50014.0,19169000600.0,60833.0,0.0,2498.0
771,771,534451130,747,79900,30,RL,52.0,5825,Pave,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,600.0,600.0,747,0,1,TA,5,0,528.0,0,6,2006,1.0,32,1414 SUMMIT AVE,"1414 SUMMIT AVE, Ames, IA","1414, Summit Avenue, Ridgewood, Ames, Story County, Iowa, 50010, United States",42.0355057683593,-93.62930107326687,1.7258315342717587,50010.0,19169000400.0,61991.0,0.0,1347.0
772,772,902206220,1633,129000,50,RM,69.0,11851,Pave,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,247.0,1027.0,1027,606,3,Gd,7,1,240.0,0,6,2010,1.0,226,916 DUFF AVE,"916 DUFF AVE, Ames, IA","916, Duff Avenue, Ames, Story County, Iowa, 50010, United States",42.03078187127208,-93.61044502247243,3.0133541262127426,50010.0,19169000900.0,37028.0,780.0,2660.0
773,773,527164020,1190,166000,20,RL,58.0,7250,Pave,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,1181.0,1181.0,1190,0,3,Gd,6,1,430.0,0,11,2009,2.0,21,3823 COLUMBINE AVE,"3823 COLUMBINE AVE, Ames, IA","3823, Columbine Avenue, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.05826323456243,-93.63585790740748,3.6191604472341377,50010.0,19169000100.0,82985.0,0.0,2371.0
774,774,527107130,1628,189000,80,RL,60.0,8400,Pave,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,100.0,384.0,958,670,3,TA,7,1,390.0,490,6,2009,2.5,120,1952 WYNGATE DR,"1952 WYNGATE DR, Ames, IA","1952, Wyngate Drive, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.06162008936728,-93.63567359736632,3.985776734108813,50010.0,19169000100.0,82985.0,284.0,2012.0
775,775,923225200,1475,129500,160,RM,41.0,2665,Pave,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976,1976,232.0,550.0,925,550,4,TA,6,1,336.0,0,5,2008,2.0,118,3448 SOUTHDALE DR,"3448 SOUTHDALE DR, Ames, IA","3448, Southdale Drive, Ames, Story County, Iowa, 50010, United States",41.990901791920905,-93.6041301067369,5.302603239074871,50010.0,19169001302.0,59234.0,318.0,2025.0
776,776,909251030,1422,136500,30,RL,54.0,7223,Pave,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,971.0,1290.0,1422,0,3,TA,6,0,352.0,0,4,2007,1.0,64,2328 BAKER ST,"2328 BAKER ST, Ames, IA","2328, Baker Street, Union Drive, Ames, Story County, Iowa, 50014, United States",42.01788028571429,-93.64704514285714,0.9820489936986416,50014.0,19169001100.0,20878.0,319.0,2712.0
777,777,907194130,1776,192500,60,RL,65.0,14006,Pave,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,936.0,936.0,936,840,3,Gd,7,1,474.0,0,2,2006,2.5,240,5408 CLEMENS BLVD,"5408 CLEMENS BLVD, Ames, IA","5408, Clemens Boulevard, Bentwood, Ames, Story County, Iowa, 50014, United States",42.0162024251408,-93.69133679337207,3.8845946664881312,50014.0,19169001301.0,33311.0,0.0,2712.0
778,778,907250070,1611,250000,20,RL,90.0,11664,Pave,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,335.0,1569.0,1611,0,3,Gd,6,0,1231.0,0,9,2009,3.0,355,5115 CLEMENS BLVD,"5115 CLEMENS BLVD, Ames, IA","5115, Clemens Boulevard, Bentwood, Ames, Story County, Iowa, 50014, United States",42.01711058562838,-93.6879923077972,3.5906511903925096,50014.0,19169001301.0,33311.0,1234.0,3180.0
779,779,903454080,1376,119500,50,RM,50.0,8600,Pave,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,780.0,780.0,780,596,3,TA,7,1,198.0,0,6,2006,2.0,0,1207 N 2ND ST,"1207 N 2ND ST, Ames, IA","1207, North 2nd Street, Iowa Department of Transportation, Ames, Story County, Iowa, 50010, United States",42.02410591836735,-93.62703997959184,1.6336044125223783,50010.0,,,0.0,2156.0
780,780,534250335,1670,170000,60,RL,,13355,Pave,NWAmes,Norm,Norm,1Fam,2Story,7,6,1971,1971,242.0,825.0,845,825,4,TA,7,0,464.0,0,5,2008,1.5,0,2313 MCKINLEY CIR,"2313 MCKINLEY CIR, Ames, IA","McKinley Circle, Allenview, Ames, Story County, Iowa, 50010, United States",42.0443817,-93.6292572,2.428417687376324,50010.0,19169000400.0,61991.0,583.0,2495.0
781,781,528108130,2020,404000,20,RL,95.0,12350,Pave,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,788.0,2020.0,2020,0,3,Ex,7,1,896.0,0,5,2009,3.0,290,3107 STOCKBURY ST,"3107 STOCKBURY ST, Ames, IA","3107, Stockbury Street, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.06227191337263,-93.65420802438788,4.007558817321231,50010.0,19169000100.0,82985.0,1232.0,4040.0
782,782,923230010,1432,157000,60,RL,68.0,8286,Pave,Mitchel,Norm,Norm,1Fam,2Story,5,7,1977,1977,185.0,716.0,716,716,3,TA,6,1,531.0,0,6,2007,2.5,376,601 GARDEN RD,"601 GARDEN RD, Ames, IA","Garden Road, Ames, Story County, Iowa, 50010, United States",41.9882466,-93.6027426,5.601216021855818,50010.0,,,531.0,2148.0
783,783,909281030,1091,104000,20,RL,79.0,7801,Pave,Crawfor,Feedr,Norm,1Fam,1Story,6,5,1951,1951,591.0,1091.0,1091,0,2,TA,5,1,344.0,0,5,2008,1.5,392,2006 KILDEE ST,"2006 KILDEE ST, Ames, IA","2006, Kildee Street, Iowa State Center, Ames, Story County, Iowa, 50014, United States",42.0174931964112,-93.63963199612056,1.1708077546907696,50014.0,19169001100.0,20878.0,500.0,2182.0
784,784,527451320,1302,112000,160,RM,21.0,1680,Pave,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,630.0,630.0,630,672,3,TA,6,0,280.0,0,5,2009,2.5,0,1346 BARKLEY CT,"1346 BARKLEY CT, Ames, IA","1346, Barkley Court, Briardale Square, Ames, Story County, Iowa, 50010, United States",42.05167520656314,-93.62762874955108,3.1855130468200064,50010.0,19169000300.0,60500.0,0.0,1932.0
785,785,535303110,1062,131000,20,RL,53.0,8128,Pave,NAmes,Norm,Norm,1Fam,1Story,6,7,1954,1954,572.0,1062.0,1062,0,3,TA,6,0,297.0,0,2,2009,2.0,0,608 DURRELL CIR,"608 DURRELL CIR, Ames, IA","608, Durrell Circle, Ames, Story County, Iowa, 50010, United States",42.039664625,-93.61868875,2.712716110166869,50010.0,19169000200.0,52375.0,490.0,2124.0
786,786,528456200,1278,198600,20,FV,72.0,8640,Pave,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,1254.0,1278.0,1278,0,2,Gd,5,0,584.0,0,10,2006,2.0,60,2823 ASPEN RD,"2823 ASPEN RD, Ames, IA","2823, Aspen Road, Somerset, Ames, Story County, Iowa, 50010, United States",42.05101239213435,-93.64681678195528,2.70438993905947,50010.0,19169000100.0,82985.0,24.0,2556.0
787,787,528120010,2152,260116,60,RL,134.0,16659,Pave,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,1582.0,1582.0,1582,570,3,Gd,7,1,728.0,0,6,2007,2.5,368,4120 VALLEY VIEW RD,"4120 VALLEY VIEW RD, Ames, IA","4120, Valley View Road, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.060677470545,-93.65539242272703,3.8500289958697658,50010.0,19169000100.0,82985.0,0.0,3734.0
788,788,902207170,792,99500,30,RM,60.0,8520,Pave,OldTown,Norm,Norm,1Fam,1Story,5,8,1923,1950,624.0,624.0,792,0,2,TA,5,0,287.0,0,2,2009,1.0,81,911 MAXWELL AVE,"911 MAXWELL AVE, Ames, IA","911, Maxwell Avenue, Edgewood Terrace, Ames, Story County, Iowa, 50010, United States",42.03030776829692,-93.6068260153733,3.302448976321705,50010.0,19169000900.0,37028.0,0.0,1416.0
789,789,923204140,1632,143000,90,RL,100.0,25000,Pave,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,1632.0,1632.0,1632,0,4,TA,8,0,576.0,0,6,2007,2.0,0,3310 OPAL DR 3312,"3310 OPAL DR 3312, Ames, IA","3310, Opal Drive, Ames, Story County, Iowa, 50010, United States",41.99308116084478,-93.60743936126562,4.94012293449637,50010.0,19169001302.0,59234.0,0.0,3264.0
790,790,906223080,1879,239900,60,RL,85.0,10560,Pave,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,605.0,1079.0,1079,800,3,Gd,8,1,473.0,0,8,2009,3.5,644,1002 VERMONT CT,"1002 VERMONT CT, Ames, IA","1002, Vermont Court, Valley East, Ontario, Ames, Story County, Iowa, 50014, United States",42.03184067330635,-93.68201688920506,2.9896604687130206,50014.0,19169000600.0,60833.0,474.0,2958.0
791,791,532378050,1024,120875,20,RL,,13052,Pave,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,312.0,1024.0,1024,0,3,TA,5,0,308.0,0,1,2006,1.5,0,3900 WINDSOR CT,"3900 WINDSOR CT, Ames, IA","Windsor Court, University Heights, Ames, Story County, Iowa, 50014, United States",42.03533265,-93.67095644136586,2.2371290250054545,50014.0,,,712.0,2048.0
792,792,906204140,1982,228500,60,RL,82.0,11287,Pave,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989,1989,386.0,807.0,1175,807,3,Gd,7,1,575.0,0,1,2007,2.5,280,1102 IDAHO AVE,"1102 IDAHO AVE, Ames, IA","1102, Idaho Avenue, Spring Valley, Ontario, Ames, Story County, Iowa, 50014, United States",42.031731567986974,-93.68318747200024,3.082422284633578,50014.0,19169000600.0,60833.0,421.0,2789.0
793,793,923202137,1092,146000,20,RL,77.0,9278,Pave,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,1092.0,1092.0,1092,0,2,TA,5,0,0.0,0,2,2008,1.0,52,107 GARDEN RD,"107 GARDEN RD, Ames, IA","107, Garden Road, Ames, Story County, Iowa, 50010, United States",41.99006190909091,-93.60997548484848,5.071517173892737,50010.0,19169001302.0,59234.0,0.0,2184.0
794,794,907280040,2098,240000,60,RL,75.0,9375,Pave,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1997,1040.0,1040.0,1044,1054,4,Gd,9,1,621.0,0,4,2010,2.5,369,4616 HEMINGWAY DR,"4616 HEMINGWAY DR, Ames, IA","4616, Hemingway Drive, Hillside, Ames, Story County, Iowa, 50014, United States",42.018718630703006,-93.6807596422943,2.966824827337539,50014.0,19169001301.0,33311.0,0.0,3138.0
795,795,528170070,2046,284000,60,RL,85.0,10625,Pave,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,132.0,998.0,1006,1040,3,Gd,8,1,871.0,0,8,2008,3.5,382,3026 ROXBORO DR,"3026 ROXBORO DR, Ames, IA","3026, Roxboro Drive, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.0584829369804,-93.65149763205174,3.559233259605908,50010.0,19169000100.0,82985.0,866.0,3044.0
796,796,902300260,1450,132000,75,RM,53.0,5350,Pave,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,508.0,624.0,730,720,3,TA,7,0,288.0,0,3,2008,1.0,192,832 GRAND AVE,"832 GRAND AVE, Ames, IA","832, Grand Avenue, Ames, Story County, Iowa, 50010, United States",42.029323454669566,-93.62015225124316,2.196413028152417,50010.0,19169000900.0,37028.0,116.0,2074.0
797,797,535375160,1159,114000,50,RL,45.0,7506,Pave,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,747.0,747.0,747,412,3,TA,5,0,288.0,0,5,2008,1.0,180,1532 BURNETT AVE,"1532 BURNETT AVE, Ames, IA","1532, Burnett Avenue, Ames, Story County, Iowa, 50010, United States",42.03750226530613,-93.6154473877551,2.832935684068763,50010.0,19169000200.0,52375.0,0.0,1906.0
798,798,527405160,864,120500,20,RL,60.0,6960,Pave,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,250.0,864.0,864,0,3,Gd,5,0,660.0,500,11,2009,1.0,96,1122 WHEELER ST,"1122 WHEELER ST, Ames, IA","1122, Wheeler Street, Glenview Heights, Ames, Story County, Iowa, 50010, United States",42.05329801774885,-93.62584077426474,3.415437958791912,50010.0,19169000300.0,60500.0,614.0,1728.0
799,799,534200030,864,130000,20,RL,62.0,7130,Pave,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,216.0,864.0,864,0,2,TA,5,0,312.0,0,6,2009,1.5,0,1406 JOHNSON ST,"1406 JOHNSON ST, Ames, IA","1406, Johnson Street, North Grand, Ames, Story County, Iowa, 50010, United States",42.04878818681946,-93.62915074903395,2.8443545057664146,50010.0,19169000300.0,60500.0,648.0,1728.0
800,800,528186110,1666,310090,120,RL,48.0,6373,Pave,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,1251.0,1666.0,1666,0,2,Gd,6,1,575.0,0,6,2006,3.0,303,3032 BURNHAM DR,"3032 BURNHAM DR, Ames, IA","3032, Burnham Drive, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.05757013131882,-93.65196413300134,3.4632190197318917,50010.0,19169000100.0,82985.0,415.0,3332.0
801,801,527450110,987,103400,160,RM,21.0,1680,Pave,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,25.0,483.0,483,504,2,TA,5,0,264.0,0,2,2008,2.0,52,1425 TRUMAN PL,"1425 TRUMAN PL, Ames, IA","Truman Place, Briardale Square, Ames, Story County, Iowa, 50010, United States",42.052547,-93.628226,3.2471878924067066,50010.0,19169000300.0,60500.0,458.0,1470.0
802,802,528292030,2312,245000,60,RL,,15896,Pave,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,264.0,1177.0,1223,1089,4,Gd,8,1,658.0,0,5,2009,3.5,298,2417 GRANT CIR,"2417 GRANT CIR, Ames, IA","2417, Grant Circle, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.05709294424635,-93.6415073065371,3.4056664390888294,50010.0,19169000100.0,82985.0,913.0,3489.0
803,803,535177020,1144,120000,20,RL,70.0,9100,Pave,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,1144.0,1144.0,1144,0,3,TA,6,1,336.0,0,6,2007,1.0,0,126 24TH ST,"126 24TH ST, Ames, IA","126, 24th Street, Ames, Story County, Iowa, 50010, United States",42.04566290558734,-93.61184232632132,3.5562109167980065,50010.0,19169000200.0,52375.0,0.0,2288.0
804,804,535478110,1025,124000,190,RL,70.0,7000,Pave,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,72.0,1025.0,1025,0,3,TA,6,0,0.0,0,3,2006,2.0,176,515 E 13TH ST,"515 E 13TH ST, Ames, IA","515, East 13th Street, Ames, Story County, Iowa, 50010, United States",42.03462175437361,-93.60557498097911,3.494151101315126,50010.0,19169000200.0,52375.0,953.0,2050.0
805,805,528142070,2358,329900,60,RL,82.0,11643,Pave,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,644.0,1524.0,1544,814,4,Ex,10,1,784.0,0,8,2006,3.5,154,3016 BECKLEY ST,"3016 BECKLEY ST, Ames, IA","3016, Beckley Street, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.06056202980451,-93.65273732220116,3.801543760979903,50010.0,19169000100.0,82985.0,880.0,3882.0
